Date,Price,Open,High,Low,Vol.,Change %
5/3/12,"1,477.13","1,482.63","1,488.50","1,465.88",-,-0.35%
5/2/12,"1,482.38","1,500.75","1,512.38","1,480.38",-,-1.21%
5/1/12,"1,500.50","1,501.00","1,504.63","1,492.50",-,-0.02%
4/30/12,"1,500.88","1,492.38","1,506.63","1,482.25",-,0.56%
4/29/12,"1,492.50","1,490.25","1,494.38","1,489.38",-,-0.01%
4/27/12,"1,492.63","1,485.63","1,506.38","1,481.50",-,0.45%
4/26/12,"1,485.88","1,472.13","1,487.63","1,463.63",-,0.93%
4/25/12,"1,472.25","1,470.50","1,496.63","1,469.38",-,0.11%
4/24/12,"1,470.63","1,439.13","1,471.13","1,439.00",-,2.17%
4/23/12,"1,439.38","1,454.88","1,457.00","1,437.63",-,-1.07%
4/22/12,"1,455.00","1,451.13","1,456.75","1,450.38",-,0.08%
4/20/12,"1,453.88","1,419.63","1,453.88","1,413.13",-,2.42%
4/19/12,"1,419.50","1,411.25","1,429.75","1,407.13",-,0.58%
4/18/12,"1,411.38","1,428.88","1,433.88","1,404.00",-,-1.21%
4/17/12,"1,428.63","1,419.13","1,434.38","1,419.13",-,0.66%
4/16/12,"1,419.25","1,434.38","1,435.13","1,415.63",-,-1.05%
4/15/12,"1,434.25","1,433.88","1,435.75","1,431.63",-,-0.18%
4/13/12,"1,436.88","1,444.13","1,447.63","1,431.63",-,-0.49%
4/12/12,"1,444.00","1,422.13","1,444.38","1,420.50",-,1.53%
4/11/12,"1,422.25","1,426.63","1,429.88","1,415.38",-,-0.32%
4/10/12,"1,426.75","1,430.25","1,451.25","1,421.88",-,-0.25%
4/9/12,"1,430.38","1,441.75","1,446.63","1,424.13",-,-0.80%
4/8/12,"1,441.88","1,430.50","1,443.75","1,428.63",-,0.73%
4/5/12,"1,431.38","1,423.38","1,434.13","1,414.88",-,0.60%
4/4/12,"1,422.88","1,418.00","1,429.63","1,408.38",-,0.33%
4/3/12,"1,418.13","1,422.88","1,433.75","1,414.13",-,-0.32%
4/2/12,"1,422.63","1,411.25","1,433.25","1,409.50",-,0.80%
4/1/12,"1,411.38","1,406.63","1,412.88","1,406.63",-,0.68%
3/30/12,"1,401.88","1,359.88","1,415.88","1,354.38",-,3.13%
3/29/12,"1,359.38","1,372.25","1,376.50","1,351.13",-,-0.93%
3/28/12,"1,372.13","1,371.63","1,378.88","1,364.13",-,0.02%
3/27/12,"1,371.88","1,380.75","1,387.25","1,368.88",-,-0.65%
3/26/12,"1,380.88","1,364.75","1,388.13","1,364.63",-,1.19%
3/25/12,"1,364.63","1,365.50","1,366.38","1,364.13",-,-0.15%
3/23/12,"1,366.63","1,352.25","1,368.88","1,351.63",-,1.09%
3/22/12,"1,351.88","1,355.25","1,359.88","1,338.63",-,-0.28%
3/21/12,"1,355.63","1,346.63","1,357.63","1,344.88",-,0.69%
3/20/12,"1,346.38","1,367.38","1,367.75","1,341.88",-,-1.54%
3/19/12,"1,367.50","1,377.00","1,377.38","1,362.38",-,-0.70%
3/18/12,"1,377.13","1,374.63","1,377.88","1,373.38",-,0.12%
3/16/12,"1,375.50","1,367.75","1,377.13","1,363.88",-,0.58%
3/15/12,"1,367.63","1,355.63","1,369.88","1,354.38",-,0.81%
3/14/12,"1,356.63","1,352.88","1,360.38","1,346.38",-,0.27%
3/13/12,"1,353.00","1,333.63","1,354.63","1,333.38",-,1.46%
3/12/12,"1,333.50","1,333.75","1,341.63","1,331.50",-,-0.03%
3/11/12,"1,333.88","1,337.75","1,338.25","1,332.63",-,-0.28%
3/9/12,"1,337.63","1,336.88","1,355.38","1,330.38",-,0.02%
3/8/12,"1,337.38","1,326.88","1,338.63","1,324.25",-,0.77%
3/7/12,"1,327.13","1,333.88","1,338.88","1,324.13",-,-0.64%
3/6/12,"1,335.63","1,324.13","1,336.13","1,315.63",-,0.85%
3/5/12,"1,324.38","1,329.75","1,336.13","1,323.63",-,-0.56%
3/2/12,"1,331.88","1,321.63","1,332.88","1,316.38",-,0.74%
3/1/12,"1,322.13","1,315.63","1,323.63","1,306.38",-,0.23%
2/29/12,"1,319.13","1,311.13","1,324.13","1,308.13",-,0.46%
2/28/12,"1,313.13","1,300.63","1,314.63","1,300.13",-,0.86%
2/27/12,"1,301.88","1,286.13","1,303.63","1,284.13",-,1.69%
2/24/12,"1,280.25","1,275.88","1,284.50","1,272.13",-,0.26%
2/23/12,"1,276.88","1,271.00","1,279.88","1,266.63",-,0.47%
2/22/12,"1,270.88","1,267.50","1,272.13","1,261.63",-,0.11%
2/21/12,"1,269.50","1,270.88","1,275.88","1,260.25",-,0.23%
2/17/12,"1,266.63","1,257.75","1,273.13","1,257.13",-,0.64%
2/16/12,"1,258.63","1,260.88","1,264.25","1,246.38",-,-0.32%
2/15/12,"1,262.63","1,254.88","1,268.88","1,249.13",-,0.64%
2/14/12,"1,254.63","1,251.88","1,261.63","1,245.63",-,0.08%
2/13/12,"1,253.63","1,237.63","1,253.63","1,232.38",-,2.01%
2/10/12,"1,228.88","1,229.50","1,230.63","1,215.63",-,0.05%
2/9/12,"1,228.25","1,229.63","1,247.38","1,222.88",-,-0.19%
2/8/12,"1,230.63","1,230.25","1,244.63","1,223.13",-,-0.12%
2/7/12,"1,232.13","1,232.63","1,239.38","1,227.13",-,-0.17%
2/6/12,"1,234.25","1,230.88","1,243.88","1,230.88",-,0.11%
2/3/12,"1,232.88","1,216.50","1,236.38","1,214.25",-,1.31%
2/2/12,"1,216.88","1,213.38","1,224.63","1,206.38",-,-0.01%
2/1/12,"1,217.00","1,202.13","1,219.00","1,202.13",-,1.38%
1/31/12,"1,200.38","1,187.13","1,200.88","1,184.63",-,1.29%
1/30/12,"1,185.13","1,214.13","1,218.38","1,184.88",-,-2.71%
1/27/12,"1,218.13","1,221.38","1,225.63","1,215.38",-,-0.33%
1/26/12,"1,222.13","1,213.88","1,230.88","1,213.38",-,0.76%
1/25/12,"1,212.88","1,219.38","1,226.38","1,208.88",-,-0.55%
1/24/12,"1,219.63","1,214.25","1,229.38","1,203.88",-,0.45%
1/23/12,"1,214.13","1,194.13","1,218.63","1,192.25",-,2.44%
1/20/12,"1,185.25","1,197.88","1,203.88","1,183.38",-,-0.89%
1/19/12,"1,195.88","1,184.13","1,197.38","1,181.50",-,1.22%
1/18/12,"1,181.50","1,182.38","1,186.88","1,172.63",-,-0.26%
1/17/12,"1,184.63","1,163.63","1,186.75","1,163.38",-,2.33%
1/13/12,"1,157.63","1,182.38","1,194.13","1,157.63",-,-2.14%
1/12/12,"1,183.00","1,202.25","1,213.63","1,150.38",-,-1.49%
1/11/12,"1,200.88","1,228.63","1,231.88","1,200.88",-,-2.52%
1/10/12,"1,231.88","1,230.88","1,236.88","1,220.63",-,-0.06%
1/9/12,"1,232.63","1,195.25","1,234.63","1,194.75",-,3.25%
1/6/12,"1,193.88","1,207.50","1,219.63","1,193.88",-,-1.24%
1/5/12,"1,208.88","1,229.88","1,233.50","1,207.13",-,-1.85%
1/4/12,"1,231.63","1,227.38","1,235.63","1,220.63",-,0.36%
1/3/12,"1,227.25","1,236.50","1,244.38","1,223.63",-,1.27%
1/2/12,"1,211.88","1,211.88","1,211.88","1,211.88",-,0.00%
12/30/11,"1,211.88","1,195.75","1,215.63","1,194.63",-,1.19%
12/29/11,"1,197.63","1,205.75","1,211.38","1,193.13",-,-0.91%
12/28/11,"1,208.63","1,205.38","1,218.63","1,193.38",-,0.18%
12/27/11,"1,206.50","1,182.63","1,214.63","1,182.63",-,2.91%
12/26/11,"1,172.38","1,172.38","1,172.38","1,172.38",-,0.00%
12/25/11,"1,172.38","1,172.38","1,172.38","1,172.38",-,0.77%
12/23/11,"1,163.38","1,160.75","1,167.00","1,156.63",-,0.22%
12/22/11,"1,160.88","1,152.25","1,167.88","1,144.38",-,0.67%
12/21/11,"1,153.13","1,144.63","1,158.88","1,132.50",-,0.74%
12/20/11,"1,144.63","1,136.50","1,149.63","1,136.13",-,0.48%
12/19/11,"1,139.13","1,137.38","1,148.63","1,131.75",-,0.77%
12/16/11,"1,130.38","1,112.38","1,130.38","1,111.63",-,1.48%
12/15/11,"1,113.88","1,100.88","1,113.88","1,100.88",-,0.91%
12/14/11,"1,103.88","1,115.63","1,119.38","1,094.63",-,-1.27%
12/13/11,"1,118.13","1,111.63","1,126.88","1,106.38",-,0.57%
12/12/11,"1,111.75","1,107.88","1,114.88","1,095.13",-,0.55%
12/11/11,"1,105.63","1,105.63","1,105.63","1,105.63",-,-0.07%
12/9/11,"1,106.38","1,131.25","1,133.38","1,100.38",-,-2.27%
12/8/11,"1,132.13","1,131.75","1,136.38","1,121.38",-,0.03%
12/7/11,"1,131.75","1,130.25","1,136.88","1,124.00",-,0.30%
12/6/11,"1,128.38","1,125.75","1,131.88","1,120.38",-,0.21%
12/5/11,"1,126.00","1,139.88","1,148.13","1,122.13",-,-0.91%
12/2/11,"1,136.38","1,131.63","1,144.38","1,128.38",-,0.72%
12/1/11,"1,128.25","1,133.63","1,142.88","1,116.38",-,-0.45%
11/30/11,"1,133.38","1,123.38","1,145.50","1,111.63",-,0.69%
11/29/11,"1,125.63","1,124.13","1,138.13","1,115.13",-,0.20%
11/28/11,"1,123.38","1,114.25","1,127.13","1,114.25",-,1.31%
11/25/11,"1,108.88","1,120.38","1,125.38","1,102.88",-,-1.27%
11/23/11,"1,123.13","1,155.75","1,158.25","1,121.13",-,-2.50%
11/22/11,"1,151.88","1,147.63","1,155.63","1,141.13",-,0.55%
11/21/11,"1,145.63","1,171.88","1,174.13","1,145.13",-,-2.20%
11/18/11,"1,171.38","1,170.25","1,177.38","1,152.88",-,0.15%
11/17/11,"1,169.63","1,186.50","1,192.13","1,162.13",-,-1.56%
11/16/11,"1,188.13","1,199.63","1,203.13","1,182.88",-,-0.96%
11/15/11,"1,199.63","1,179.38","1,206.13","1,178.50",-,1.73%
11/14/11,"1,179.25","1,178.25","1,192.88","1,177.13",-,0.27%
11/11/11,"1,176.13","1,168.25","1,181.00","1,168.25",-,0.57%
11/10/11,"1,169.50","1,184.00","1,191.13","1,167.00",-,-1.40%
11/9/11,"1,186.13","1,205.88","1,211.88","1,183.75",-,-1.61%
11/8/11,"1,205.50","1,203.63","1,217.13","1,199.88",-,0.25%
11/7/11,"1,202.50","1,220.63","1,222.88","1,198.50",-,-1.46%
11/4/11,"1,220.38","1,226.00","1,230.88","1,219.13",-,-0.47%
11/3/11,"1,226.13","1,204.38","1,231.38","1,200.88",-,1.84%
11/2/11,"1,204.00","1,198.50","1,218.25","1,198.13",-,0.45%
11/1/11,"1,198.63","1,214.88","1,222.88","1,190.75",-,-1.27%
10/31/11,"1,214.00","1,227.25","1,229.00","1,203.63",-,-1.09%
10/30/11,"1,227.38","1,227.50","1,227.88","1,225.88",-,0.10%
10/28/11,"1,226.13","1,245.25","1,250.50","1,224.13",-,-1.59%
10/27/11,"1,245.88","1,224.50","1,252.13","1,223.75",-,1.74%
10/26/11,"1,224.63","1,231.25","1,241.75","1,218.63",-,-0.50%
10/25/11,"1,230.75","1,238.50","1,244.63","1,225.63",-,-0.68%
10/24/11,"1,239.13","1,221.63","1,248.13","1,219.63",-,1.41%
10/23/11,"1,221.88","1,220.13","1,221.88","1,217.88",-,0.78%
10/21/11,"1,212.38","1,223.63","1,245.25","1,212.38",-,-0.93%
10/20/11,"1,223.75","1,215.88","1,227.75","1,201.63",-,0.67%
10/19/11,"1,215.63","1,250.63","1,258.88","1,213.88",-,-2.81%
10/18/11,"1,250.75","1,247.25","1,252.88","1,226.63",-,0.33%
10/17/11,"1,246.63","1,264.13","1,271.75","1,246.63",-,-1.36%
10/16/11,"1,263.88","1,269.13","1,271.13","1,263.88",-,-0.43%
10/14/11,"1,269.38","1,259.13","1,275.63","1,249.25",-,0.79%
10/13/11,"1,259.38","1,237.75","1,259.38","1,230.88",-,1.76%
10/12/11,"1,237.63","1,232.88","1,246.13","1,212.75",-,0.38%
10/11/11,"1,233.00","1,181.75","1,245.13","1,174.63",-,4.19%
10/10/11,"1,183.38","1,165.88","1,192.63","1,163.88",-,1.50%
10/9/11,"1,165.88","1,159.50","1,166.13","1,158.63",-,0.43%
10/7/11,"1,160.88","1,159.38","1,169.88","1,152.38",-,0.14%
10/6/11,"1,159.25","1,163.63","1,182.63","1,158.38",-,-0.46%
10/5/11,"1,164.63","1,167.25","1,173.88","1,161.13",-,-0.16%
10/4/11,"1,166.50","1,170.63","1,178.63","1,152.25",-,-0.37%
10/3/11,"1,170.88","1,175.50","1,189.63","1,162.13",-,-0.38%
10/2/11,"1,175.38","1,176.38","1,181.25","1,174.38",-,0.02%
9/30/11,"1,175.13","1,230.88","1,238.50","1,175.13",-,-4.57%
9/29/11,"1,231.38","1,214.75","1,237.88","1,209.38",-,1.42%
9/28/11,"1,214.13","1,255.75","1,259.63","1,213.88",-,-3.31%
9/27/11,"1,255.63","1,262.25","1,277.63","1,255.38",-,-0.49%
9/26/11,"1,261.75","1,261.88","1,265.88","1,226.13",-,0.03%
9/25/11,"1,261.38","1,265.38","1,267.00","1,261.38",-,0.26%
9/23/11,"1,258.13","1,282.63","1,288.25","1,250.13",-,-2.04%
9/22/11,"1,284.38","1,315.75","1,316.88","1,281.13",-,-2.39%
9/21/11,"1,315.88","1,336.13","1,345.13","1,313.13",-,-1.49%
9/20/11,"1,335.75","1,343.00","1,350.13","1,331.75",-,-0.57%
9/19/11,"1,343.38","1,354.13","1,355.50","1,326.38",-,-0.82%
